PERSON_ID,PUBLICATION_ID,PUBLISHED_NAME
10783,22407975,George Davey Smith
53173,32190971,F. de Vocht
17859,35946407,Stephen Hallett
13755,42124644,Simon Langton-Hewer
57326,45911001,Jonathan Clayden
20934,48423666,J. Eggers
29655,64547941,Theo Tryfonas
33437,99040915,Helen Thomas
12258,2378443,KD Potter
25508,2395947,SM Collin
10087,2405837,CB Allen
9620,2411171,P Emmett
14836,2492295,JM Rorison
9842,2538533,FF Whitaker
12258,2538814,K Potter
17916,2546083,RJS Gooberman-Hill
12401,2583345,TA Novitz
9672,2637806,Douglas J E Elder
19240,2644682,A Doufexi
23255,2679840,Walterio Mayol-Cuevas
13222,2693545,S Yu
4958,2713357,RSJ Sparks
1172,2713459,TJ Gruffydd-Jones
1466,2759834,RE Hutton
21926,2794459,AB Sendova-Franks
11184,2796330,CR Helps
6111,2814152,Seth Love
16626,2838200,M Antognozzi
19207,2850549,E.V Washbrook
24687,2874599,K Shallcross
18136,2894525,RE Deakin Crick
24670,2912002,Matthew Hickman
31204,2912002,Natasha K. Martin
9624,2920621,JPH Shield
11285,2927796,J Henderson
15698,2933786,JN Harvey
25441,2946329,M Drake
27318,2973981,S.G Davies
30866,5148688,Edgar Buhl
21993,6895791,Johanna Trinder
11155,6895791,Kate J Heesom
28773,7146617,A. Tsaousi
31963,7238857,Heather L Buss
15555,7263988,Sean A. Davis
15454,8471794,Shah Ebrahim
607,9176252,Terence Cosgrove
27792,9251957,Jeffrey Neal
16773,9352445,Andrew D Dick
13125,9686628,Jenny A Hurcombe
47824,9792229,Stuart M Cooper
13493,16188734,Ron  Johnston
33956,16988322,Harriet L. Mills
27460,32571043,William Hollingworth
56943,59205041,Barnaby D Hole
30645,68273354,Said G Khan
17694,87018765,Lesel Dawson
31589,95631721,Samantha Matthews
16340,2340593,DJ Morgan
10783,2354895,G Davey Smith
2711,2395234,SR Soffe
25989,2441515,FJ Romero Salvado
2223,2457516,C Paraskeva
3100,2457516,AC Williams
20984,2485941,SD Leary
10087,2490010,CB Allen
16883,2495017,SJ Hiscock
20139,2530269,J Sieber
16751,2530401,ME Phillips
5001,2599290,M Wickham-Jones
18544,2608811,Oliver L Quick
10783,2618111,G Davey Smith
29281,2618111,LL Benfield
29798,2618111,M-J Brion
26583,2630488,SR Gray
20820,2636696,JG Rarity
34063,2636696,JR Pugh
31329,2645774,T Michel
11289,2664309,EJ Hall
13222,2693670,S Yu
16773,2739703,AD Dick
27531,2745112,David Evans
27531,2749900,DM Evans
18299,2755793,H Li
6111,2814448,Seth Love
15402,2822835,DJ Wagg
19207,2850642,EV Washbrook
18543,2853605,SJ Friederich
21432,2858602,IS Penton-Voak
9890,2882618,JT Selwyn
607,2910556,T Cosgrove
14746,2974411,E.J Tarleton
21611,2986002,NM Coghill
15178,4026189,Marcus E Pembrey
25185,7123663,L Johnson
33848,7127514,Risto A Kauppinen
15437,7222412,L F Donaldson
33878,8200673,Steve E Bullock
31338,8226296,M. J. Uren
32093,8576166,Chris W Preist
46754,8647407,Brian C Tattitch
23895,9911546,J-M Kendall
49023,12828219,Jason Zheng Jiang
25973,17066454,Alan Whone
51981,17086547,PJ Johnes
27435,32650159,Giuseppe Mangialardi
27318,34450037,Steffan G Davies
53401,34751557,Florian Pappenberger
49149,35878717,Sorrel J. Langley-Hobbs
46285,35937502,Katie Whale
58921,48326536,T. O. Erinosho
16891,59205207,Raimondo Ascione
9621,2359546,DJ Gunnell
12034,2367877,AC Newby
28216,2428410,G Allegri
23953,2496166,FL Scarpa
14453,2502381,CA Rogers
16886,2517820,CE Truman
32902,2526532,E Brown
11532,2581270,JL Johnson
15490,2607621,AM Beattie
4515,2628541,MD Evans
26908,2629840,WJ Browne
27399,2643645,A El Harchi
14208,2644415,RA Bickers
14682,2670580,S Held
32536,2686423,Emma L Tonkin
17624,2728037,RS Glynn
19938,2729870,AJ Charlesworth
1631,2745036,Kirwan J R
35444,2746914,Orly N Razgour
15674,2784408,K Schroeder
10516,2824442,A Putter
35595,2851125,Kate J Allen
7673,2886357,J Speedy
11960,2905958,NC Norman
6111,2967808,S Love
28937,5131035,Anne McCarthy
20771,5159753,Andrew R L Medford
26117,7180658,Tijl De Bie
28174,8170360,Y-L D. Ho
33610,8298300,Anthony Laing
36681,8343995,Dimitra Simeonidou
9668,8386446,Richard P Evershed
5357,8922136,Andrew J Pyle
16308,9045094,Dudley E Shallcross
17552,9757849,Erdin Ibraim
49062,9811695,Rory J Bingham
28717,9841348,O Martin Williams
22878,15308185,Marcus Munaf\00F2
19644,16971574,Dimitris Agrafiotis
22750,63699487,Pauline Fairclough
28212,88557856,Ellen Greaves
26219,2360991,AN Radford
16891,2398993,R Ascione
28656,2470597,V.A.M Gold
24404,2470597,A Robson
19490,2541574,SG Burrow
11682,2568886,Jonathan H Tobias
18545,2569691,JP Burnside
9124,2599400,A Levy
8734,2658586,M Tranter
19765,2695390,Tony Prosser
321,2706102,DR Brookshaw
21483,2768894,M Naughton
26055,2773282,Catherine Hindson
28238,2789540,M Siddall
36376,2808621,Nichola Rumsey
12882,2823343,JC Phillips
27871,2832431,BJ Maughan
35930,2920038,NR Millner
26358,2939781,CG O'Rawe
25983,2978366,KD Coulman
32283,2980945,Alberto Pirrera
26652,2981074,JC Rougier
29728,6333351,Dimitrios Siassakos
24710,7110211,Jelena Savovic
13282,7163618,Michael T Mendl
94,7233641,M. N. R. Ashfold
30960,8443268,David R. Glowacki
27181,8617214,Guido Herrmann
23216,9018360,Jon E Fox
16216,13812454,Richard M Martin
46327,32102614,So-Youn Shin
54766,35576391,Francesco Turci
9801,36058676,Guy P Nason
3126,40891336,Chris Willis
9412,40891336,Judy Watson
24627,72162197,Stan Zammit
54504,76023035,Monique Welten
53207,83333070,Dondu Sahin
9288,94721633,Simon Hanna
23211,2083832,G Heldt
4114,2382891,MR Wisnom
20795,2385741,PJ Valdes
6968,2467963,RI Richardson
24526,2471163,Costanza Emanueli
16976,2511080,SMD Armour
21516,2613799,PJ Lucas
13282,2614905,M Mendl
10452,2634582,D Sharp
10538,2658823,LS Bibbings
7214,2667669,CE Dempsey
19182,2671209,M.A McDermont
35444,2746880,Orly N Razgour
36102,2759443,Muhammad N Mahyuddin
27181,2759443,G Herrmann
26632,2766446,Elisabeth Oswald
20239,2769228,L Lucas
1172,2815969,Timothy J Gruffydd-Jones
15104,2822989,Stephen James
6851,2828655,CG Steward
12503,2840049,DJ Stephens
27833,2867062,AM Anesio
14277,2867062,JL Wadham
4283,2875938,SP Jones
13871,2921459,DP Gibson
32578,2961826,CM Williams
8925,2964612,PD Bates
14705,2977279,PJ Rogers
16324,2980037,NJ Scolding
28312,2980037,KC Kemp
17665,7033643,Christopher P Benton
15151,7232339,Stephen Mann
33831,8241203,David Carslake
8995,8313701,Stafford L Lightman
29468,8623948,Josephine C Adams
27757,9045009,A. C. Rivett
5116,9079350,Greg P Heath
1317,9622994,Denis L Henshaw
13138,9647902,E. M. Crawford
23100,12456824,Tom Sperlinger
45247,12563709,Julian P T Higgins
16615,15307092,Angela C. Rowe
36739,15931912,F. O'Loughlin
10627,16275789,Thomas S D Osborne
17092,33633846,Varinder K Aggarwal
27181,34780749,Guido Herrmann
52144,67858190,Nathan F. Lepora
61086,89111963,Rebecca Ruth Gould
14539,2265189,A Ness
20216,2280525,F Giovannoni
11974,2373766,TJ Cole
17707,2387251,NR Franks
34920,2510723,JCF Matthews
31164,2518856,HE Jones
26117,2562712,Bie Tijl De
17695,2581502,SA Rands
25582,2617471,A Wilkins
9908,2654599,NCA Claydon
21386,2712396,TP Edmunds
2897,2779240,JR Harris
28211,2805400,B Dhuime
9255,2808949,AJ Crewe
14887,2845241,HE Kempson
23039,2873772,RJ Mayhew
14002,2876225,CF Burdett
17536,2893669,RD Pancost
10961,2901930,JM Robbins
15151,2902944,S Mann
11855,2913768,J.S Van Duijneveldt
15698,2915999,J.N Harvey
13493,2931801,RJ Johnston
1467,2936147,L Huxley
18346,2941906,J McLellan
5001,2971657,M Wickham-Jones
29598,6876239,Antonio Miceli
11682,7086810,J H Tobias
14462,7122145,Bruce M Hood
36998,8246058,Ulrika Maude
12674,8471300,Yoav Ben-Shlomo
43299,8471300,Dee Knipe
15603,9530714,Jon Heron
28568,9897685,D. Di Maio
28568,9903465,D. Di Maio
48061,16994258,Laura Jansen
23895,20359433,J. -M. Kendall
47307,32243605,Paul J Vardanega
22247,33942105,Duncan F. Wass
22247,33942399,Duncan F. Wass
48625,34705932,Nick J Taylor
57326,46005503,Jonathan Clayden
11951,59308536,Karen Forbes
19442,59996413,William T Hamilton
34586,94500460,Havi Carel
21093,2366710,VMS Betin
13942,2430154,E Molnar
9621,2447900,DJ Gunnell
21391,2469119,JM Wishart
8925,2470949,PD Bates
27792,2470949,JC Neal
29096,2500444,J.E Freer
11236,2522175,ZI Bashir
22967,2533439,DJ Inman
12674,2570069,Y Ben-Shlomo
18177,2723248,W Kafienah
12102,2759526,J Memmott
8882,2771350,Gianni D Angelini
28641,2773836,G Feder
14836,2792253,JM Rorison
23924,2799103,GJ Caplen
2152,2802119,CJ Nicol
315,2867254,PM Broadfoot
45247,2914306,Julian P T Higgins
21770,6899982,Anita C Thomas
16216,7038259,R M Martin
16471,8996700,Rob C Andrews
37106,9028537,Simon T Shaw-Miller
46872,9387564,Ben J Hicks
24246,9489469,Mimi Z Chen
14188,9525464,Stephen B Dugdale
11859,9547282,Jenny Ingram
18123,9626011,R. Piechocki
33616,13087155,Lee B Meakin
11092,17103103,C. A. Weeks
22247,33942138,Duncan F. Wass
30367,34951168,D. Gibbins
34893,47835299,Esther T Kok
63364,61192549,Jonathan Ives
21926,2392946,AB Sendova-Franks
19240,2402248,A Doufexi
8227,2505082,GG D'Costa
24347,2508482,SJ Howe
17859,2539013,SR Hallett
24662,2552327,MV Joubert
31262,2604324,S L Cornford
204,2614266,MV Berry
4089,2617120,MA Beach
26390,2661706,MC Galan 
31602,2718490,DA Hayes
23921,2752227,S Eagle
14123,2765515,IP Bond
23530,2766109,AM Achim
10461,2773185,DN Woolfson
21432,2774050,IS Penton-Voak
405,2815985,J Carpenter
8288,2820469,V.D Zajko
31068,2839230,I G Bulkley
27034,2845250,AD Finney
29663,2869607,GMA Feldmann
28265,2931705,X Liu
37098,2931705,SL Jary
12713,2967297,JA Lane
30960,4597952,David R. Glowacki
1192,4822081,Stephen E. Halford
19820,6980651,N. J. Welton
11156,7127324,Graham L Collingridge
23808,7137880,Bo Su
14927,7186241,Nigel J Savery
13493,8168117,Ron Johnston
7795,9080066,Helen F Heath
1261,9641665,Stephen A. Harris
29843,11730847,Therese O'Toole
27871,14116500,Ben J Maughan
10350,16922332,Marianne Hester
7795,16922607,Helen F Heath
27617,16933967,Wuge H Briscoe
53173,32189917,Frank de Vocht
16715,32553527,Debbie A. Lawlor
16308,40802265,Dudley Shallcross
54101,62699570,Chris Jackson
11755,2366729,AJ Doherty
4284,2428201,P Lewis-Smith
13396,2446165,NE Atack
15454,2564426,S Ebrahim
9318,2594850,MA Burke
19240,2617161,A Doufexi
32190,2618330,NJK Howden
22750,2659674,P Fairclough
2175,2666553,Derek C Offord
13496,2713871,K Northstone
1631,2738704,Kirwan J R
26330,2764296,S Rodr\00EDguez
944,2787643,KDP Flanagan
34676,2811986,SGE Roberts
10783,2914418,George Davey Smith
16199,2918923,KNL Avery
6909,2965667,SM Hayden
419,2970905,TF Carver
30528,2980004,Maud M Perrier
3126,4466970,Christine L. Willis
21200,7001454,Alexander Bird
4041,7229869,Colin M Western
21789,7867293,Dan J Lunt
25989,8178994,F J Romero Salvado
25361,8279466,Noemi Lendvai
11855,8297182,Jeroen S van Duijneveldt
30249,8540226,Charles E Clapham
33084,9661484,Ricardo Ramalho
2152,16802316,C. J. Nicol
10783,22219612,George Davey Smith
47344,31044870,John Foot
44911,33858743,Jonathan W Bober
29728,35866795,D. Siassakos
28568,39385233,D. Di Maio
34893,47835558,Esther T Kok
34583,52495081,Dmitry Ivanov
60772,60092904,Franklin Ginn
64393,86693028,Melanie J Hezzell
14682,88893592,Suzanne Held
13259,2348885,EAM Gale
26219,2383323,AN Radford
21567,2446945,G Gangoli
105,2465180,WJ Armitage
9340,2560055,GS Hogan-Brun
27594,2596586,KL Dawe
34464,2629511,JP Verdon
26127,2632839,E Chakkarapani
14461,2666002,NV Marrion
23255,2682782,Walterio Mayol-Cuevas
9002,2694415,S J Hogan
7503,2709064,JR Sandy
30881,2709064,C McNamara
5010,2726118,MJ Miles
4958,2736641,RSJ Sparks
1631,2736683,Kirwan J R
16752,2768869,DN Sheppard
22324,2772130,I Manners
21134,2783058,Johannes M H M Reul
22750,2785306,P Fairclough
5495,2799464,RB Sessions
22203,2800877,AD Mumford
27442,2816597,L.F.M Horsten
27442,2816848,LFM Horsten
16844,2825322,PG Kehoe
11532,2935193,JL Johnson
17062,3019875,MJ Cryan
28730,4484215,P. Naik
10328,4597907,Andrew J. Orr-Ewing
10328,4598736,Andrew J. Orr-Ewing
10441,5159307,Peter E J Flewitt
50712,7194834,Saatviga Sudhahar
11482,8193481,J. Blundy
14723,8698445,Paul M Weaver
15555,8766129,Sean A Davis
5116,9078640,Greg P Heath
36239,9664249,Lexine A. Stapinski
22878,15485513,Marcus R Munaf\00F2
12258,16999099,K. D. Potter
10441,17000825,P. E. J. Flewitt
16410,26818685,Siobhan Mullan
12863,32073522,Andrew Calway
26886,34265617,Trevor D. Wooley
32419,35578973,K Goda
11482,35582537,J. D. Blundy
8804,36048900,S M Ring
55697,49101093,Carole Fureix
35876,72268434,Gregory P Sutton
15872,2463757,SL Robertson
12102,2477738,J Memmott
5195,2489872,GG Raymond
2773,2499329,DP Stoten
29096,2501859,J.E Freer
7106,2567105,MJ Day
21567,2594973,G Gangoli
32419,2620405,K Goda
4515,2628930,MD Evans
20927,2651507,JD Lane
4248,2664039,R Apps
16991,2683400,Nigel  Smart
32357,2699042,NA Teanby
23877,2702578,RP Jago
27181,2759404,G Herrmann
33369,2765923,JE Stokes
23322,2849817,HE Thorp
4433,2860102,K.F Bader
17201,2884339,AP Davis
5010,2900266,M.J Miles
16715,2921661,D Lawlor
10137,5147454,R. Leo Brady
12638,6977432,Zuner A Bortolotto
14825,7036721,Andrew Butterworth
15496,7114206,Jonathan M Rossiter
17201,7131948,Anthony P. Davis
18123,7673697,Robert J Piechocki
35199,8730271,Meisam Jalalvand
14825,9239895,Andrew Butterworth
14825,9239955,Andrew Butterworth
20514,9617698,H. X. Peng
14133,9634399,HF Jenkinson
14798,9822001,Andrew G L Whitelaw
34584,9917909,Martin Gradhand
51465,32131739,Christina Potter
23103,32365113,Avinash J. Patil
27285,42124396,Robert Tulloh
5013,87353255,Yves Tourigny
12664,2248392,D Murphy
20049,2377050,MI Friswell
19274,2453353,MW Holderied
20819,2453931,M Wanous
16649,2481484,PJ Gardiner
24069,2496532,A Velichko
16324,2514688,NJ Scolding
22449,2522566,AD Randall
20555,2593376,S Tasker
2417,2601971,CJ Railton
25745,2699826,JL O'Brien
27687,2724849,C Cabral
29700,2792551,KO Moen
11184,2798579,CR Helps
16465,2829421,DG Punter
11845,2838828,PW Mathieson
23895,2851369,J-M Kendall
27487,2864882,AS Attwood
19672,2944723,Thomas W Johnson
10087,5146236,Christian B Allen
14927,6882432,Nigel J Savery
11184,7129680,Christopher Helps
43384,7171495,Kate A McClune
22878,7172433,Marcus Munafo
36681,8203771,D. Simeonidou
5682,8229764,Thomas J Simpson
12604,8259292,Jane M Blazeby
33738,8460882,Orestis Georgiou
46872,9388498,Ben Hicks
17859,9538647,Stephen R. Hallett
24677,9653322,Surinder Kaur
36755,9897537,Reza Nejabati
23027,9906390,Joanna Isobel House
27996,11927126,Jason M Yon
33024,12368079,Byung Chul Kim
7795,16922561,Helen F Heath
24074,16981007,Mika Kivimaki
20771,32673243,Andrew R L Medford
27633,35930482,Carwyn Ward
12258,35930557,Kevin Potter
56085,39206098,Helen Fulton
36913,46378744,Angeliki Papadaki
24627,72265999,Stanley Zammit
12333,2404260,C.S Grierson
17410,2414410,D Kessler
24677,2414410,S Kaur
15402,2496369,DJ Wagg
4089,2540663,MA Beach
30881,2568273,Clare McNamara
12674,2571418,Y Ben-Shlomo
15094,2647283,BA Williamson
32441,2707200,RL Vilain
27616,2707907,D-Z Kounali
12089,2778657,P.J Cullen
11482,2803257,JD Blundy
16258,2805736,RA Chitnis
11092,2816385,CA Weeks
25354,2818306,S Hossain
15113,2839725,N Momigliano
315,2867347,PM Broadfoot
2169,2868109,JM Noyes
12798,2879187,PS Godfrey
35032,2888509,CC Ioannou
27833,2937991,AM Anesio
15892,2984696,H Lambert
34675,7020378,Thorsten Wagener
22878,7172493,M. Munafo
15063,7245349,John C. Schumacher
15151,7267557,S. Mann
33872,8211788,J. A. P. White
13496,8245518,K. Northstone
10783,8290971,George Davey Smith
29729,8313779,Nick P Whiteley
30960,8442879,David R. Glowacki
30960,8443173,D. R. Glowacki
37106,9028512,Simon T Shaw-Miller
46872,9388355,Ben J Hicks
27833,9490643,Alexandre M B Anesio
5116,9658857,Greg P Heath
29844,9680394,R Parker
21770,14581445,Anita C Thomas
44486,17029377,Barbara Marchetti
17508,17112186,Gillian Clark
19725,35526162,Damien E Martin
57326,46469713,Jonathan Clayden
62518,49100425,Aet Annist
66529,82115064,Valeska P. Ting
27150,94038055,Caroline Jarrett
20155,2522214,ER Morgan
18368,2608862,AJ Payne
29984,2710393,Celia K Wells
19367,2724642,AD Davidson
4958,2736562,RSJ Sparks
8882,2771526,G Angelini
12038,2771526,H Lin
1467,2775908,L Huxley
16465,2829454,DG Punter
23877,2852547,R Jago
26325,2911450,Ken Oliphant
4545,2942251,MA Alam
20706,2971959,Nicholas A. Alexander
20754,8247316,Rafal Wrobel
14549,8710619,Chris P Bailey
22878,9023307,Marcus R Munaf\00F2
46872,9387982,Ben Hicks
10328,9707255,Andrew J. Orr-Ewing
24245,9709596,J. Scott Miners
24914,9811497,David E Odd
55404,16980095,Alexander Hamilton
20555,17110126,S. Tasker
7795,27676536,Helen F Heath
4515,32673253,Malcolm D Evans
55302,34219612,H R Haynes
15398,34598463,R S Heyderman
53401,34750532,F. Pappenberger
15178,36048567,Marcus E Pembrey
58056,37316947,Albert Power
49130,87351650,Carl Henrik Ek
15436,2379993,KA Morris
24143,2437980,RB Bedford
7106,2447384,MJ Day
16216,2571669,RM Martin
12713,2571669,JA Lane
20995,2617589,ME Barbour
19225,2624766,CD Steer
14723,2652500,PM Weaver
13942,2662946,E Molnar
28641,2722220,G Feder
18429,2767397,Pradhan Dhiraj
189,2794827,ARS Barr
7694,2796034,SB Wotton
19274,2825195,MW Holderied
25441,2828460,M Drake
11413,2855828,S.C.J Street
6111,2858368,Seth Love
14677,2869420,T Modood
20570,2891277,MP Crump
27871,2896937,BJ Maughan
25641,5128712,Paul R Burton
1631,5149195,John Richard Kirwan
23953,5297630,Fabrizio Scarpa
16991,6882313,Nigel P. Smart
35229,6882313,Marcel Keller
34675,7020211,Thorsten Wagener
23819,9584888,Athimalaipet V Ramanan
27482,9592518,Katherine Button
25836,9814673,Sheila M Ellwood
22936,9888797,David S Leslie
6851,15753818,Colin G Steward
32190,16189875,Nicholas J K Howden
16410,26818927,Siobhan Mullan
18501,32046030,Stuart G Siddell
15151,32368361,Stephen Mann
26886,34265710,Trevor D. Wooley
57489,35732688,Claire M A Haworth
34893,47835660,Esther T Kok
62305,66546698,Seth Bullock
66544,79655045,Rosalyn Moran
66786,84297498,J F Lawson
17695,2381874,SA Rands
4114,2405021,MR Wisnom
17251,2422877,AE Ades
24396,2470036,Nello Cristianini
18346,2485353,J McLellan
8515,2508802,KG Hallett
2575,2541733,RBK Sampson
14539,2586959,Andy R Ness
19995,2620516,P Michelakis
24102,2627687,S. C. Jasinoski
17840,2628997,K Jones
15595,2669464,RH Murray
25745,2699560,JL O'Brien
14193,2750787,D Han
22878,2775480,Marcus Munaf\00F2
16938,2893751,S Nandy
607,2910636,T Cosgrove
8883,2931201,TJ Peters
17410,2957334,D Kessler
12608,5301053,Gary L A Barker
28241,8289245,Beate St Pourcain
5295,8306057,Neil L. Allan
26446,9053201,Kate E Evans
5116,9085910,Greg P Heath
45661,9632094,Victoria A. Higman
9412,11111367,Judy J Watson
43805,27840945,K. M. Edgar
8155,32517087,S. O'Doherty
13547,32656231,Aidan Dodson
33340,52712038,Karen Bell
28319,2291360,NJ Timpson
14798,2360602,A Whitelaw
14997,2374276,AW Blom
14825,2446687,A Butterworth
7768,2446952,GM Hague
19289,2464005,HR Pemberton
16290,2491084,MJ Hurcombe
25388,2510645,M Klemm
26802,2523849,DAW Barton
21971,2606330,RJ Haynes
25852,2610834,TK Khera
12258,2625138,KD Potter
